TICKER,CUSIP,OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,ANNTIMS,ACTDATS,ACTTIMS,VALUE,CURR_ACT,USFIRM
IBM,45920010,IBM,INTL BUS MACH,2009-03-31,ENT,QTR,2009-04-20,7:43:00,2009-04-20,17:18:18,148769.085,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-06-30,ENT,QTR,2009-07-16,16:05:00,2009-07-16,16:16:35,157885.912,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-09-30,ENT,QTR,2009-10-15,16:03:00,2009-10-15,16:13:53,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2009-12-31,ENT,QTR,2010-01-19,16:05:00,2010-01-19,16:13:28,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-03-31,ENT,QTR,2010-04-19,16:09:00,2010-04-19,16:19:26,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-06-30,ENT,QTR,2010-07-19,16:08:00,2010-07-19,16:14:22,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-09-30,ENT,QTR,2010-10-18,16:08:00,2010-10-18,16:15:05,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2010-12-31,ENT,QTR,2011-01-18,16:10:00,2011-01-18,16:20:24,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-03-31,ENT,QTR,2011-04-19,16:06:00,2011-04-19,16:09:42,214522.384,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-06-30,ENT,QTR,2011-07-18,16:08:00,2011-07-18,16:15:21,222971.428,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-09-30,ENT,QTR,2011-10-17,16:12:00,2011-10-17,16:17:23,225048.959,USD,1
IBM,45920010,IBM,INTL BUS MACH,2011-12-31,ENT,QTR,2012-01-19,16:04:00,2012-01-19,16:15:23,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-03-31,ENT,QTR,2012-04-17,16:08:00,2012-04-17,16:14:42,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-06-30,ENT,QTR,2012-07-18,16:06:00,2012-07-18,16:12:22,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-09-30,ENT,QTR,2012-10-16,16:11:00,2012-10-16,16:17:19,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2012-12-31,ENT,QTR,2013-01-22,16:06:00,2013-01-22,16:15:16,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-03-31,ENT,QTR,2013-04-18,16:05:00,2013-04-18,16:12:25,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-06-30,ENT,QTR,2013-07-17,16:07:00,2013-07-17,16:17:37,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-09-30,ENT,QTR,2013-10-16,16:04:00,2013-10-16,16:07:26,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2013-12-31,ENT,QTR,2014-01-21,16:05:00,2014-01-21,16:14:58,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-03-31,ENT,QTR,2014-04-16,16:07:00,2014-04-16,16:53:24,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-06-30,ENT,QTR,2014-07-17,16:07:00,2014-07-17,16:22:55,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-09-30,ENT,QTR,2014-10-20,7:00:00,2014-10-20,7:13:29,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2014-12-31,ENT,QTR,2015-01-20,16:06:00,2015-01-20,16:16:31,,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-03-31,ENT,QTR,2015-04-20,16:05:00,2015-04-20,16:13:57,187932.818,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-06-30,ENT,QTR,2015-07-20,16:03:00,2015-07-20,16:14:11,189452.322,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-09-30,ENT,QTR,2015-10-19,16:04:00,2015-10-19,16:10:18,170885.865,USD,1
IBM,45920010,IBM,INTL BUS MACH,2015-12-31,ENT,QTR,2016-01-19,16:06:00,2016-01-19,16:13:14,164760.587,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-03-31,ENT,QTR,2016-04-18,16:08:00,2016-04-18,16:20:53,176221.222,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-06-30,ENT,QTR,2016-07-18,16:09:00,2016-07-18,16:29:40,179742.154,USD,1
IBM,45920010,IBM,INTL BUS MACH,2016-09-30,ENT,QTR,2016-10-17,16:11:00,2016-10-17,16:17:56,183707.245,USD,1
IBM,45920010,IBM,IBM,2016-12-31,ENT,QTR,2017-01-19,16:08:00,2017-01-19,16:19:18,190791.53,USD,1
IBM,45920010,IBM,IBM,2017-03-31,ENT,QTR,2017-04-18,16:06:00,2017-04-18,16:13:26,,USD,1
IBM,45920010,IBM,IBM,2017-06-30,ENT,QTR,2017-07-18,16:06:00,2017-07-18,16:13:15,,USD,1
IBM,45920010,IBM,IBM,2017-09-30,ENT,QTR,2017-10-17,16:11:00,2017-10-17,16:22:39,,USD,1
IBM,45920010,IBM,IBM,2017-12-31,ENT,QTR,2018-01-18,16:05:00,2018-01-18,16:25:16,,USD,1
IBM,45920010,IBM,IBM,2018-03-31,ENT,QTR,2018-04-17,16:08:00,2018-04-17,16:09:00,,USD,1
IBM,45920010,IBM,IBM,2018-06-30,ENT,QTR,2018-07-18,16:03:00,2018-07-18,16:23:07,,USD,1
IBM,45920010,IBM,IBM,2018-09-30,ENT,QTR,2018-10-16,16:07:00,2018-10-16,16:31:14,,USD,1
IBM,45920010,IBM,IBM,2018-12-31,ENT,QTR,2019-01-22,16:07:00,2019-01-22,16:27:22,,USD,1
IBM,45920010,IBM,IBM,2019-03-31,ENT,QTR,2019-04-16,16:05:00,2019-04-16,16:19:03,,USD,1
IBM,45920010,IBM,IBM,2019-06-30,ENT,QTR,2019-07-17,16:12:00,2019-07-17,16:29:15,,USD,1
IBM,45920010,IBM,IBM,2019-09-30,ENT,QTR,2019-10-16,16:09:00,2019-10-16,16:23:40,,USD,1
IBM,45920010,IBM,IBM,2019-12-31,ENT,QTR,2020-01-21,16:04:00,2020-01-21,16:43:31,,USD,1
IBM,45920010,IBM,IBM,2020-03-31,ENT,QTR,2020-04-20,16:08:00,2020-04-20,16:39:39,,USD,1
IBM,45920010,IBM,IBM,2020-06-30,ENT,QTR,2020-07-20,16:05:00,2020-07-20,16:22:39,,USD,1
IBM,45920010,IBM,IBM,2020-09-30,ENT,QTR,2020-10-19,16:12:00,2020-10-19,16:33:40,,USD,1
IBM,45920010,IBM,IBM,2020-12-31,ENT,QTR,2021-01-21,16:16:00,2021-01-21,16:43:39,,USD,1
IBM,45920010,IBM,IBM,2021-03-31,ENT,QTR,2021-04-19,16:08:00,2021-04-19,16:30:57,,USD,1
IBM,45920010,IBM,IBM,2021-06-30,ENT,QTR,2021-07-19,16:08:00,2021-07-19,16:29:59,,USD,1
IBM,45920010,IBM,IBM,2021-09-30,ENT,QTR,2021-10-20,16:08:00,2021-10-20,16:34:51,,USD,1
