secid,date,days,volatility,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group
106276,2002-06-18,547,0.383065,45920010,IBM,3570,0,1,,0,
106276,2002-06-18,730,0.422753,45920010,IBM,3570,0,1,,0,
106276,2002-06-18,1825,0.397577,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,10,0.274214,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,14,0.246211,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,30,0.240889,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,60,0.36406,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,91,0.406669,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,122,0.385874,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,152,0.37797,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,182,0.360391,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,273,0.335896,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,365,0.321418,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,547,0.384089,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,730,0.421372,45920010,IBM,3570,0,1,,0,
106276,2002-06-19,1825,0.397887,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,10,0.283018,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,14,0.257665,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,30,0.248087,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,60,0.362901,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,91,0.406725,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,122,0.385194,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,152,0.377447,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,182,0.361462,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,273,0.335598,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,365,0.321939,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,547,0.382693,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,730,0.421154,45920010,IBM,3570,0,1,,0,
106276,2002-06-20,1825,0.397884,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,10,0.333107,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,14,0.297166,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,30,0.267488,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,60,0.372517,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,91,0.412287,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,122,0.386999,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,152,0.379706,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,182,0.365088,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,273,0.336815,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,365,0.324263,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,547,0.381656,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,730,0.421952,45920010,IBM,3570,0,1,,0,
106276,2002-06-21,1825,0.398143,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,10,0.369509,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,14,0.32269,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,30,0.281906,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,60,0.384085,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,91,0.413474,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,122,0.387764,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,152,0.378717,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,182,0.366021,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,273,0.332656,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,365,0.324619,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,547,0.374918,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,730,0.422086,45920010,IBM,3570,0,1,,0,
106276,2002-06-24,1825,0.397848,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,10,0.33738,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,14,0.321911,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,30,0.275872,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,60,0.382323,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,91,0.413925,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,122,0.385986,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,152,0.378706,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,182,0.364905,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,273,0.333059,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,365,0.324925,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,547,0.374624,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,730,0.421797,45920010,IBM,3570,0,1,,0,
106276,2002-06-25,1825,0.397865,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,10,0.371612,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,14,0.355939,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,30,0.28779,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,60,0.382971,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,91,0.416948,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,122,0.386115,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,152,0.380449,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,182,0.36628,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,273,0.331955,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,365,0.325699,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,547,0.37299,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,730,0.421519,45920010,IBM,3570,0,1,,0,
106276,2002-06-26,1825,0.397961,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,10,0.407546,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,14,0.381466,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,30,0.309033,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,60,0.385544,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,91,0.421247,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,122,0.3895,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,152,0.3815,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,182,0.368352,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,273,0.333124,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,365,0.32686,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,547,0.373627,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,730,0.420603,45920010,IBM,3570,0,1,,0,
106276,2002-06-27,1825,0.397969,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,10,0.408422,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,14,0.377049,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,30,0.31005,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,60,0.385452,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,91,0.418136,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,122,0.389335,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,152,0.379783,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,182,0.36844,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,273,0.332316,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,365,0.326493,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,547,0.373585,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,730,0.419797,45920010,IBM,3570,0,1,,0,
106276,2002-06-28,1825,0.397811,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,10,0.525982,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,14,0.457272,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,30,0.367257,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,60,0.420628,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,91,0.433253,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,122,0.395843,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,152,0.385397,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,182,0.377443,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,273,0.339627,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,365,0.331859,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,547,0.37711,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,730,0.421627,45920010,IBM,3570,0,1,,0,
106276,2002-07-01,1825,0.398963,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,10,0.491125,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,14,0.477194,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,30,0.366534,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,60,0.420255,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,91,0.434504,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,122,0.394894,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,152,0.384334,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,182,0.376892,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,273,0.339801,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,365,0.331977,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,547,0.376805,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,730,0.421345,45920010,IBM,3570,0,1,,0,
106276,2002-07-02,1825,0.398962,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,10,0.481281,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,14,0.490201,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,30,0.375924,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,60,0.422435,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,91,0.439553,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,122,0.396491,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,152,0.387447,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,182,0.379437,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,273,0.339086,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,365,0.333174,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,547,0.377518,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,730,0.421828,45920010,IBM,3570,0,1,,0,
106276,2002-07-03,1825,0.398992,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,10,0.546749,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,14,0.493865,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,30,0.406354,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,60,0.398776,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,91,0.447598,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,122,0.402887,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,152,0.391945,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,182,0.384217,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,273,0.343471,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,365,0.335979,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,547,0.36845,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,730,0.421142,45920010,IBM,3570,0,1,,0,
106276,2002-07-05,1825,0.399259,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,10,0.691178,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,14,0.52998,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,30,0.424235,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,60,0.355886,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,91,0.400259,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,122,0.407182,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,152,0.397546,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,182,0.385837,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,273,0.345018,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,365,0.333488,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,547,0.369181,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,730,0.421313,45920010,IBM,3570,0,1,,0,
106276,2002-07-08,1825,0.399766,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,10,0.633253,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,14,0.539185,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,30,0.4184,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,60,0.359506,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,91,0.401965,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,122,0.405985,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,152,0.397201,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,182,0.386498,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,273,0.345625,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,365,0.33384,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,547,0.369626,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,730,0.421191,45920010,IBM,3570,0,1,,0,
106276,2002-07-09,1825,0.399899,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,10,0.579905,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,14,0.531049,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,30,0.416374,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,60,0.355813,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,91,0.400722,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,122,0.403813,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,152,0.396834,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,182,0.386663,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,273,0.345861,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,365,0.333079,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,547,0.369675,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,730,0.42119,45920010,IBM,3570,0,1,,0,
106276,2002-07-10,1825,0.399944,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,10,0.426066,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,14,0.510156,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,30,0.416965,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,60,0.352888,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,91,0.387581,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,122,0.404426,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,152,0.395472,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,182,0.386631,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,273,0.345006,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,365,0.332655,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,547,0.369675,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,730,0.42119,45920010,IBM,3570,0,1,,0,
106276,2002-07-11,1825,0.399806,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,10,0.420558,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,14,0.509256,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,30,0.416152,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,60,0.342244,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,91,0.385521,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,122,0.399721,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,152,0.393588,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,182,0.386339,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,273,0.344484,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,365,0.330891,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,547,0.369669,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,730,0.420887,45920010,IBM,3570,0,1,,0,
106276,2002-07-12,1825,0.399649,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,10,0.331505,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,14,0.38944,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,30,0.434068,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,60,0.338721,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,91,0.389825,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,122,0.40774,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,152,0.39688,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,182,0.388092,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,273,0.345615,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,365,0.331751,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,547,0.370297,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,730,0.421596,45920010,IBM,3570,0,1,,0,
106276,2002-07-15,1825,0.400037,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,10,0.331762,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,14,0.42295,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,30,0.431791,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,60,0.343331,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,91,0.39224,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,122,0.407321,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,152,0.398674,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,182,0.389316,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,273,0.346982,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,365,0.332809,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,547,0.370499,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,730,0.421631,45920010,IBM,3570,0,1,,0,
106276,2002-07-16,1825,0.400144,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,10,0.358839,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,14,0.415887,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,30,0.439303,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,60,0.346793,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,91,0.395186,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,122,0.408005,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,152,0.395252,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,182,0.391161,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,273,0.348014,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,365,0.333722,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,547,0.370957,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,730,0.421864,45920010,IBM,3570,0,1,,0,
106276,2002-07-17,1825,0.399719,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,10,0.339025,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,14,0.403268,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,30,0.444276,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,60,0.347443,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,91,0.384314,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,122,0.410073,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,152,0.394909,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,182,0.390738,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,273,0.348476,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,365,0.33212,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,547,0.36968,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,730,0.421775,45920010,IBM,3570,0,1,,0,
106276,2002-07-18,1825,0.399649,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,10,0.302199,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,14,0.33832,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,30,0.428564,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,60,0.34654,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,91,0.384271,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,122,0.409274,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,152,0.393046,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,182,0.385601,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,273,0.348013,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,365,0.332119,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,547,0.35751,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,730,0.421752,45920010,IBM,3570,0,1,,0,
106276,2002-07-19,1825,0.39949,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,10,0.495319,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,14,0.393485,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,30,0.443827,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,60,0.371352,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,91,0.395028,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,122,0.419759,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,152,0.398812,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,182,0.389565,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,273,0.351012,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,365,0.335192,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,547,0.359007,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,730,0.41413,45920010,IBM,3570,0,1,,0,
106276,2002-07-22,1825,0.400308,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,10,0.467321,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,14,0.391218,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,30,0.438786,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,60,0.372797,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,91,0.396533,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,122,0.418165,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,152,0.397657,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,182,0.388112,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,273,0.351599,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,365,0.335762,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,547,0.358883,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,730,0.413968,45920010,IBM,3570,0,1,,0,
106276,2002-07-23,1825,0.400268,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,10,0.490024,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,14,0.434969,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,30,0.455287,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,60,0.382436,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,91,0.40459,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,122,0.421868,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,152,0.400633,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,182,0.391239,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,273,0.352979,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,365,0.337786,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,547,0.360186,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,730,0.414665,45920010,IBM,3570,0,1,,0,
106276,2002-07-24,1825,0.400583,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,10,0.463179,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,14,0.432762,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,30,0.451801,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,60,0.377764,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,91,0.404418,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,122,0.421113,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,152,0.398722,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,182,0.390924,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,273,0.352092,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,365,0.337746,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,547,0.360011,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,730,0.414647,45920010,IBM,3570,0,1,,0,
106276,2002-07-25,1825,0.400425,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,10,0.499263,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,14,0.484922,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,30,0.469865,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,60,0.385092,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,91,0.410389,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,122,0.426367,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,152,0.401599,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,182,0.394773,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,273,0.355194,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,365,0.340138,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,547,0.361661,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,730,0.415591,45920010,IBM,3570,0,1,,0,
106276,2002-07-26,1825,0.400744,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,10,0.743839,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,14,0.597487,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,30,0.537743,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,60,0.434446,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,91,0.435594,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,122,0.447356,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,152,0.420484,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,182,0.408085,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,273,0.364156,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,365,0.347494,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,547,0.365377,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,730,0.418853,45920010,IBM,3570,0,1,,0,
106276,2002-07-29,1825,0.401846,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,10,0.681913,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,14,0.576238,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,30,0.525076,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,60,0.432822,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,91,0.436157,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,122,0.445251,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,152,0.420764,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,182,0.403225,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,273,0.36436,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,365,0.347415,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,547,0.365404,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,730,0.418486,45920010,IBM,3570,0,1,,0,
106276,2002-07-30,1825,0.401861,45920010,IBM,3570,0,1,,0,
106276,2002-07-31,10,0.640398,45920010,IBM,3570,0,1,,0,
106276,2002-07-31,14,0.575218,45920010,IBM,3570,0,1,,0,
106276,2002-07-31,30,0.478995,45920010,IBM,3570,0,1,,0,
106276,2002-07-31,60,0.429482,45920010,IBM,3570,0,1,,0,
106276,2002-07-31,91,0.437109,45920010,IBM,3570,0,1,,0,
106276,2002-07-31,122,0.443389,45920010,IBM,3570,0,1,,0,
